Replicate_Num,Training_Round,Simulation_Num,Mean_Game_Cooperation
1,5116800,68,0.8080357313156128
1,5116800,69,0.3080357015132904
1,5116800,70,0.8928571343421936
1,5116800,71,0.9017857313156128
1,5116800,72,0.8928571343421936
1,5116800,73,0.8035714030265808
1,5116800,74,0.9107142686843872
1,5116800,75,0.6830357313156128
1,5116800,76,0.7723214030265808
1,5116800,77,0.8839285969734192
1,5116800,78,0.5357142686843872
1,5116800,79,0.8883928656578064
1,5116800,80,0.8258928656578064
1,5116800,81,0.5089285969734192
1,5116800,82,0.8660714030265808
1,5116800,83,0.7946428656578064
1,5116800,84,0.8258928656578064
1,5116800,85,0.4821428656578064
1,5116800,86,0.9017857313156128
1,5116800,87,0.6428571343421936
1,5116800,88,0.8616071343421936
1,5116800,89,0.9196428656578064
1,5116800,90,0.7053571343421936
1,5116800,91,0.9375
1,5116800,92,0.8839285969734192
1,5116800,93,0.7857142686843872
1,5116800,94,0.8169642686843872
1,5116800,95,0.8660714030265808
1,5116800,96,0.7366071343421936
1,5116800,97,0.9375
1,5116800,98,0.6294642686843872
1,5116800,99,0.8035714030265808
1,6426240,0,0.8973214030265808
1,6426240,1,0.1473214328289032
1,6426240,2,0.8928571343421936
1,6426240,3,0.1160714253783226
1,6426240,4,0.9151785969734192
1,6426240,5,0.2857142984867096
1,6426240,6,0.9464285969734192
1,6426240,7,0.8928571343421936
1,6426240,8,0.9375
1,6426240,9,0.8482142686843872
1,6426240,10,0.6741071343421936
1,6426240,11,0.9375
1,6426240,12,0.7991071343421936
1,6426240,13,0.6830357313156128
1,6426240,14,0.9553571343421936
1,6426240,15,0.9375
1,6426240,16,0.9330357313156128
1,6426240,17,0.6919642686843872
1,6426240,18,0.3125
1,6426240,19,0.6473214030265808
1,6426240,20,0.96875
1,6426240,21,0.9375
1,6426240,22,0.8839285969734192
1,6426240,23,0.5982142686843872
1,6426240,24,0.0982142835855484
1,6426240,25,0.8035714030265808
1,6426240,26,0.28125
1,6426240,27,0.8482142686843872
1,6426240,28,0.8839285969734192
1,6426240,29,0.6651785969734192
1,6426240,30,0.8571428656578064
1,6426240,31,0.8928571343421936
1,6426240,32,0.5446428656578064
1,6426240,33,0.34375
1,6426240,34,0.5714285969734192
1,6426240,35,0.3214285671710968
1,6426240,36,0.8080357313156128
1,6426240,37,0.8080357313156128
1,6426240,38,0.8035714030265808
1,6426240,39,0.5714285969734192
1,6426240,40,0.7633928656578064
1,6426240,41,0.8794642686843872
1,6426240,42,0.6294642686843872
1,6426240,43,0.9598214030265808
1,6426240,44,0.8080357313156128
1,6426240,45,0.8392857313156128
1,6426240,46,0.8392857313156128
1,6426240,47,0.4017857015132904
1,6426240,48,0.90625
1,6426240,49,0.7366071343421936
1,6426240,50,0.6919642686843872
1,6426240,51,0.5758928656578064
1,6426240,52,0.96875
1,6426240,53,0.90625
1,6426240,54,0.7857142686843872
1,6426240,55,0.3482142984867096
1,6426240,56,0.28125
1,6426240,57,0.7589285969734192
1,6426240,58,0.40625
1,6426240,59,0.90625
1,6426240,60,0.1383928507566452
1,6426240,61,0.9553571343421936
1,6426240,62,0.9776785969734192
1,6426240,63,0.8794642686843872
1,6426240,64,0.5178571343421936
1,6426240,65,0.5669642686843872
1,6426240,66,0.5803571343421936
1,6426240,67,0.1741071492433548
1,6426240,68,0.3035714328289032
1,6426240,69,0.9464285969734192
1,6426240,70,0.78125
1,6426240,71,0.7946428656578064
1,6426240,72,0.7946428656578064
1,6426240,73,0.9375
